"Var1"	"Var2"	"passage"	"total_unique"	"shared"	"pct_shared"	"expected_pct_shared"	"p.val"	"CI_lower"	"CI_upper"
"235"	"MT-4_1"	"MT-4_1"	150	9	9	1	0.0731490731490732	0	0.0680050645962006	0.0782930817019458
"236"	"MT-4_1"	"MT-4_2"	150	9	3	0.333333333333333	0.00510600510600511	0	0.00359794274078702	0.00661406747122319
"237"	"MT-4_2"	"MT-2_1"	150	13	0	0	0.00207484822869438	0.867832512455218	0.00130153046951194	0.00284816598787683
"238"	"MT-4_2"	"MT-2_2"	150	12	2	0.166666666666667	0.00166500166500167	0	0.000941385548303789	0.00238861778169954
"239"	"MT-4_2"	"MT-4_1"	150	9	3	0.333333333333333	0.00666000666000666	0	0.0049945462997295	0.00832546702028382
"240"	"MT-4_2"	"MT-4_2"	150	3	3	1	0.020979020979021	0	0.0158713241711824	0.0260867177868596
"241"	"MT-2_1"	"MT-2_1"	160	10	10	1	0.0509490509490509	0	0.04668716781244	0.0552109340856619
"242"	"MT-2_1"	"MT-2_2"	160	19	2	0.105263157894737	0.00273410799726589	0	0.00199474689500552	0.00347346909952626
"243"	"MT-2_1"	"MT-4_1"	160	18	0	0	0.00310800310800311	0.807764775767891	0.00231572548803356	0.00390028072797265
"244"	"MT-2_1"	"MT-4_2"	160	14	0	0	0.00185528756957328	0.870347008676015	0.0011502684063402	0.00256030673280637
"245"	"MT-2_2"	"MT-2_1"	160	19	2	0.105263157894737	0.00205058099794942	0	0.00141859680753269	0.00268256518836615
"246"	"MT-2_2"	"MT-2_2"	160	11	11	1	0.0800108981927164	0	0.075234396925598	0.0847873994598348
"247"	"MT-2_2"	"MT-4_1"	160	17	2	0.117647058823529	0.00428982781923958	6.11066752753686e-13	0.00331304962906358	0.00526660600941558
"248"	"MT-2_2"	"MT-4_2"	160	13	2	0.153846153846154	0.00253592561284869	0	0.00165732616346989	0.00341452506222749
"249"	"MT-4_1"	"MT-2_1"	160	18	0	0	0.00260850260850261	0.828164477242987	0.00186312573540588	0.00335387948159934
"250"	"MT-4_1"	"MT-2_2"	160	17	2	0.117647058823529	0.00452488687782805	1.44024792092523e-11	0.00348602760109525	0.00556374615456086
"251"	"MT-4_1"	"MT-4_1"	160	8	8	1	0.0457042957042957	0	0.0411691321248918	0.0502394592836996
"252"	"MT-4_1"	"MT-4_2"	160	9	3	0.333333333333333	0.0071040071040071	0	0.00536182948412325	0.00884618472389096
"253"	"MT-4_2"	"MT-2_1"	160	14	0	0	0.0014985014985015	0.88367519319859	0.000863266196544057	0.00213373680045894
"254"	"MT-4_2"	"MT-2_2"	160	13	2	0.153846153846154	0.00230538692077154	0	0.00146399151912691	0.00314678232241617
"255"	"MT-4_2"	"MT-4_1"	160	9	3	0.333333333333333	0.00688200688200688	0	0.00513640122132701	0.00862761254268675
"256"	"MT-4_2"	"MT-4_2"	160	4	4	1	0.0277222777222777	0	0.0228019614937361	0.0326425939508193
"257"	"MT-2_1"	"MT-2_1"	170	12	12	1	0.0588578088578089	0	0.0547434647864675	0.0629721529291502
"258"	"MT-2_1"	"MT-2_2"	170	24	2	0.0833333333333333	0.00366300366300366	1.96171967559167e-10	0.00288657345156301	0.00443943387444431
"259"	"MT-2_1"	"MT-4_1"	170	22	1	0.0454545454545455	0.00422304967759513	0.00254768298149166	0.00337558504961013	0.00507051430558014
"260"	"MT-2_1"	"MT-4_2"	170	18	0	0	0.00310800310800311	0.811233595188962	0.00230087839977152	0.0039151278162347
"261"	"MT-2_2"	"MT-2_1"	170	24	2	0.0833333333333333	0.00428737928737929	6.03090888340319e-09	0.00344439428385323	0.00513036429090535
"262"	"MT-2_2"	"MT-2_2"	170	14	14	1	0.0760667903525046	0	0.0718760869594805	0.0802574937455287
"263"	"MT-2_2"	"MT-4_1"	170	22	3	0.136363636363636	0.00590318772136954	2.22044604925031e-16	0.00491396714897188	0.0068924082937672
"264"	"MT-2_2"	"MT-4_2"	170	18	2	0.111111111111111	0.0034965034965035	1.19904086659517e-14	0.00263138565751654	0.00436162133549045
"265"	"MT-4_1"	"MT-2_1"	170	22	1	0.0454545454545455	0.00376895831441286	0.00156679483359956	0.00295128749648339	0.00458662913234233
"266"	"MT-4_1"	"MT-2_2"	170	22	3	0.136363636363636	0.00590318772136954	1.33226762955019e-15	0.00489014945569583	0.00691622598704325
"267"	"MT-4_1"	"MT-4_1"	170	11	11	1	0.053764417400781	0	0.0497067031296169	0.0578221316719452
"268"	"MT-4_1"	"MT-4_2"	170	13	4	0.307692307692308	0.00776146929993084	0	0.00630798898232913	0.00921494961753254
"269"	"MT-4_2"	"MT-2_1"	170	18	0	0	0.00233100233100233	0.838230633737473	0.0016228365136759	0.00303916814832876
"270"	"MT-4_2"	"MT-2_2"	170	18	2	0.111111111111111	0.00410700410700411	1.87183601951801e-13	0.00320496950483969	0.00500903870916853
"271"	"MT-4_2"	"MT-4_1"	170	13	4	0.307692307692308	0.00614769845539076	0	0.00478476153916058	0.00751063537162094
"272"	"MT-4_2"	"MT-4_2"	170	6	6	1	0.026973026973027	0	0.0229723278375814	0.0309737261084726
"273"	"MT-2_1"	"MT-2_1"	180	12	12	1	0.052947052947053	0	0.0490246486260392	0.0568694572680667
"274"	"MT-2_1"	"MT-2_2"	180	24	2	0.0833333333333333	0.00316350316350316	8.11573031000989e-13	0.00246895256591989	0.00385805376108644
"275"	"MT-2_1"	"MT-4_1"	180	23	1	0.0434782608695652	0.00443035225643921	0.0044320402681528	0.00357926755025588	0.00528143696262255
"276"	"MT-2_1"	"MT-4_2"	180	18	0	0	0.00227550227550228	0.840310893341878	0.00157506663608087	0.00297593791492368
"277"	"MT-2_2"	"MT-2_1"	180	24	2	0.0833333333333333	0.00403762903762904	3.21591420160416e-10	0.0032554711004859	0.00481978697477217
"278"	"MT-2_2"	"MT-2_2"	180	14	14	1	0.0692164977879264	0	0.0653339135522657	0.073099082023587
"279"	"MT-2_2"	"MT-4_1"	180	23	3	0.130434782608696	0.0056030925596143	6.66133814775094e-16	0.00464444088447118	0.00656174423475741
"280"	"MT-2_2"	"MT-4_2"	180	18	2	0.111111111111111	0.00360750360750361	1.13242748511766e-14	0.00274414252197767	0.00447086469302954
"281"	"MT-4_1"	"MT-2_1"	180	23	1	0.0434782608695652	0.00443035225643921	0.00333077561062933	0.00360529909066296	0.00525540542221546
"282"	"MT-4_1"	"MT-2_2"	180	23	3	0.130434782608696	0.00642835425444121	2.55351295663786e-14	0.00541892482901087	0.00743778367987155
"283"	"MT-4_1"	"MT-4_1"	180	12	12	1	0.0605228105228105	0	0.0564497466646836	0.0645958743809374
"284"	"MT-4_1"	"MT-4_2"	180	14	4	0.285714285714286	0.00620807763664907	0	0.00492836522353023	0.0074877900497679
"285"	"MT-4_2"	"MT-2_1"	180	18	0	0	0.00177600177600178	0.855870320754161	0.00116953872255051	0.00238246482945304
"286"	"MT-4_2"	"MT-2_2"	180	18	2	0.111111111111111	0.00310800310800311	0	0.00231572548803356	0.00390028072797265
"287"	"MT-4_2"	"MT-4_1"	180	14	4	0.285714285714286	0.00592264877979164	0	0.0047003642170383	0.00714493334254497
"288"	"MT-4_2"	"MT-4_2"	180	6	6	1	0.0303030303030303	0	0.026054563038816	0.0345514975672446
"289"	"MT-2_1"	"MT-2_1"	190	13	13	1	0.0660109121647583	0	0.0620025056282752	0.0700193187012414
"290"	"MT-2_1"	"MT-2_2"	190	28	0	0	0.00360353931782503	0.74572106483241	0.00291432025956629	0.00429275837608377
"291"	"MT-2_1"	"MT-4_1"	190	28	0	0	0.00513771942343371	0.709651816223074	0.00428185168703876	0.00599358715982866
"292"	"MT-2_1"	"MT-4_2"	190	19	0	0	0.00210315999789684	0.838419156397211	0.00146345747404576	0.00274286252174792
"293"	"MT-2_2"	"MT-2_1"	190	28	0	0	0.00346082488939632	0.756425128353607	0.00276879511397306	0.00415285466481957
"294"	"MT-2_2"	"MT-2_2"	190	15	15	1	0.0693972693972694	0	0.0654542919852133	0.0733402468093255
"295"	"MT-2_2"	"MT-4_1"	190	27	3	0.111111111111111	0.00688200688200688	1.83255632890678e-11	0.00591982809251185	0.00784418567150192
"296"	"MT-2_2"	"MT-4_2"	190	19	2	0.105263157894737	0.00341763499658236	4.21884749357559e-15	0.00261284795044713	0.0042224220427176
"297"	"MT-4_1"	"MT-2_1"	190	28	0	0	0.00620807763664907	0.669411577208455	0.00530623385769749	0.00710992141560064
"298"	"MT-4_1"	"MT-2_2"	190	27	3	0.111111111111111	0.00636400636400636	1.66344715779587e-11	0.00539907013928125	0.00732894258873148
"299"	"MT-4_1"	"MT-4_1"	190	15	15	1	0.0915084915084915	0	0.0872312903919395	0.0957856926250436
"300"	"MT-4_1"	"MT-4_2"	190	17	4	0.235294117647059	0.00681671269906564	0	0.00557111413792489	0.00806231126020639
"301"	"MT-4_2"	"MT-2_1"	190	19	0	0	0.00210315999789684	0.838419156397211	0.00146345747404576	0.00274286252174792
"302"	"MT-4_2"	"MT-2_2"	190	19	2	0.105263157894737	0.00378568799621431	1.80566672725035e-12	0.00289276154855353	0.00467861444387509
"303"	"MT-4_2"	"MT-4_1"	190	17	4	0.235294117647059	0.00664041840512429	0	0.00545120498543391	0.00782963182481466
"304"	"MT-4_2"	"MT-4_2"	190	6	6	1	0.0316350316350316	0	0.027299092274767	0.0359709709952963
"305"	"MT-2_1"	"MT-2_1"	200	14	14	1	0.0613672042243471	0	0.0575842237346679	0.0651501847140262
"306"	"MT-2_1"	"MT-2_2"	200	29	1	0.0344827586206897	0.00468497020221158	0.0189078921096382	0.00389762591133459	0.00547231449308857
"307"	"MT-2_1"	"MT-4_1"	200	27	0	0	0.00506900506900507	0.718582665213468	0.00419653450140273	0.00594147563660741
"308"	"MT-2_1"	"MT-4_2"	200	21	0	0	0.00285428856857428	0.807319589130084	0.00212840140221331	0.00358017573493525
"309"	"MT-2_2"	"MT-2_1"	200	29	1	0.0344827586206897	0.00403045230631438	0.0126101280641466	0.00327331035405872	0.00478759425857003
"310"	"MT-2_2"	"MT-2_2"	200	16	16	1	0.0809815184815185	0	0.0769371979472351	0.0850258390158019
"311"	"MT-2_2"	"MT-4_1"	200	26	3	0.115384615384615	0.00553292860985169	1.56985535681997e-12	0.00456897433633164	0.00649688288337174
"312"	"MT-2_2"	"MT-4_2"	200	21	2	0.0952380952380952	0.00447171875743304	2.74300804292693e-10	0.0035799126738296	0.00536352484103649
"313"	"MT-4_1"	"MT-2_1"	200	27	0	0	0.00455100455100455	0.720431712635643	0.00376228142312617	0.00533972767888293
"314"	"MT-4_1"	"MT-2_2"	200	26	3	0.115384615384615	0.00649350649350649	1.14330767075899e-12	0.00554387783157342	0.00744313515543957
"315"	"MT-4_1"	"MT-4_1"	200	13	13	1	0.0559440559440559	0	0.0522099827826373	0.0596781291054746
"316"	"MT-4_1"	"MT-4_2"	200	15	5	0.333333333333333	0.00739260739260739	0	0.00601691126009754	0.00876830352511725
"317"	"MT-4_2"	"MT-2_1"	200	21	0	0	0.00328243185386043	0.785655415465496	0.00253382606275301	0.00403103764496784
"318"	"MT-4_2"	"MT-2_2"	200	21	2	0.0952380952380952	0.00456686170971885	2.62919908067261e-10	0.00367691418922414	0.00545680923021357
"319"	"MT-4_2"	"MT-4_1"	200	15	5	0.333333333333333	0.00872460872460873	0	0.00721179690107109	0.0102374205481464
"320"	"MT-4_2"	"MT-4_2"	200	7	7	1	0.033966033966034	0	0.029930727447506	0.038001340484562
"321"	"MT-2_1"	"MT-2_1"	210	15	15	1	0.0591408591408591	0	0.0554978117966674	0.0627839064850509
"322"	"MT-2_1"	"MT-2_2"	210	32	1	0.03125	0.00324675324675325	0.00443825405258003	0.00263630127551652	0.00385720521798998
"323"	"MT-2_1"	"MT-4_1"	210	28	0	0	0.00492364778079064	0.696557273687104	0.00414055972631465	0.00570673583526663
"324"	"MT-2_1"	"MT-4_2"	210	22	0	0	0.00358732176913995	0.772863673914743	0.0028164463737092	0.0043581971645707
"325"	"MT-2_2"	"MT-2_1"	210	32	1	0.03125	0.00493256743256743	0.038184701707467	0.00414510618269634	0.00572002868243853
"326"	"MT-2_2"	"MT-2_2"	210	18	18	1	0.0739260739260739	0	0.0702801638231863	0.0775719840289616
"327"	"MT-2_2"	"MT-4_1"	210	28	3	0.107142857142857	0.00617239902954189	1.08157927058983e-11	0.0052507859177341	0.00709401214134967
"328"	"MT-2_2"	"MT-4_2"	210	23	2	0.0869565217391304	0.00464752638665682	1.44624787701275e-08	0.00374680976810863	0.00554824300520502
"329"	"MT-4_1"	"MT-2_1"	210	28	0	0	0.00524475524475524	0.702100630956822	0.00439427101008649	0.006095239479424
"330"	"MT-4_1"	"MT-2_2"	210	28	3	0.107142857142857	0.00570857713714857	4.92272889118794e-13	0.00483809754109314	0.00657905673320399
"331"	"MT-4_1"	"MT-4_1"	210	13	13	1	0.0569430569430569	0	0.0530189833772493	0.0608671305088646
"332"	"MT-4_1"	"MT-4_2"	210	16	4	0.25	0.00761738261738262	0	0.0063135327309362	0.00892123250382904
"333"	"MT-4_2"	"MT-2_1"	210	22	0	0	0.00363273090545818	0.776979195298614	0.00283728929013795	0.00442817252077841
"334"	"MT-4_2"	"MT-2_2"	210	23	2	0.0869565217391304	0.00430004777830865	7.2190053934662e-10	0.00346796275735228	0.00513213279926502
"335"	"MT-4_2"	"MT-4_1"	210	16	4	0.25	0.00618131868131868	0	0.00497269860765306	0.0073899387549843
"336"	"MT-4_2"	"MT-4_2"	210	7	7	1	0.031968031968032	0	0.0279282382237107	0.0360078257123532
"337"	"MT-2_1"	"MT-2_1"	220	17	17	1	0.0659340659340659	0	0.0622306246809709	0.069637507187161
"338"	"MT-2_1"	"MT-2_2"	220	35	1	0.0285714285714286	0.00442414728129014	0.0275002590691922	0.00374471502444931	0.00510357953813097
"339"	"MT-2_1"	"MT-4_1"	220	30	0	0	0.00576090576090576	0.677851996877745	0.0049007335232185	0.00662107799859303
"340"	"MT-2_1"	"MT-4_2"	220	26	0	0	0.00341965726581111	0.763196135671823	0.00271567760026914	0.00412363693135309
"341"	"MT-2_2"	"MT-2_1"	220	35	1	0.0285714285714286	0.00448123305266162	0.0275377663326688	0.00380324295585315	0.0051592231494701
"342"	"MT-2_2"	"MT-2_2"	220	19	19	1	0.0691413849308586	0	0.0656141667648451	0.0726686030968721
"343"	"MT-2_2"	"MT-4_1"	220	30	2	0.0666666666666667	0.00742590742590743	0.000119127705994426	0.00647101985900677	0.00838079499280809
"344"	"MT-2_2"	"MT-4_2"	220	26	2	0.0769230769230769	0.00576346730192884	2.00414279438732e-06	0.00483488116052646	0.00669205344333122
"345"	"MT-4_1"	"MT-2_1"	220	30	0	0	0.00512820512820513	0.695320354409406	0.00431606765893359	0.00594034259747666
"346"	"MT-4_1"	"MT-2_2"	220	30	2	0.0666666666666667	0.00569430569430569	9.03119431505672e-06	0.00484240391206872	0.00654620747654267
"347"	"MT-4_1"	"MT-4_1"	220	13	13	1	0.0580189041727503	0	0.0542393905895959	0.0617984177559048
"348"	"MT-4_1"	"MT-4_2"	220	18	4	0.222222222222222	0.00771450771450771	0	0.00646403391520754	0.00896498151380789
"349"	"MT-4_2"	"MT-2_1"	220	26	0	0	0.00365019595788827	0.754341429793351	0.00292669376833581	0.00437369814744072
"350"	"MT-4_2"	"MT-2_2"	220	26	2	0.0769230769230769	0.00522554368708215	6.01823250789835e-07	0.00433448613344659	0.00611660124071771
"351"	"MT-4_2"	"MT-4_1"	220	18	4	0.222222222222222	0.00704850704850705	0	0.00583079859171121	0.00826621550530288
"352"	"MT-4_2"	"MT-4_2"	220	9	9	1	0.0408480408480408	0	0.0368018882493979	0.0448941934466837
"353"	"MT-2_1"	"MT-2_1"	230	19	19	1	0.0710342289289658	0	0.0675432700289506	0.0745251878289809
"354"	"MT-2_1"	"MT-2_2"	230	37	2	0.0540540540540541	0.00515700515700516	1.85622294299748e-05	0.00444866503983543	0.00586534527417488
"355"	"MT-2_1"	"MT-4_1"	230	34	0	0	0.00622906505259446	0.638395219574893	0.00540694731143995	0.00705118279374897
"356"	"MT-2_1"	"MT-4_2"	230	28	0	0	0.00406736121021835	0.727740765953965	0.00334271615225704	0.00479200626817966
"357"	"MT-2_2"	"MT-2_1"	230	37	2	0.0540540540540541	0.00545400545400545	7.20925824551077e-05	0.00469458398826107	0.00621342691974984
"358"	"MT-2_2"	"MT-2_2"	230	20	20	1	0.0652347652347652	0	0.0619090216219718	0.0685605088475587
"359"	"MT-2_2"	"MT-4_1"	230	32	3	0.09375	0.00736763236763237	6.24755802647314e-09	0.00644547182932878	0.00828979290593596
"360"	"MT-2_2"	"MT-4_2"	230	27	2	0.0740740740740741	0.00473600473600474	1.01295402732404e-07	0.00392828751320268	0.00554372195880679
"361"	"MT-4_1"	"MT-2_1"	230	34	0	0	0.00578832931774108	0.653524510410076	0.00498851638782499	0.00658814224765718
"362"	"MT-4_1"	"MT-2_2"	230	32	3	0.09375	0.00743006993006993	8.06792588292637e-09	0.00650171155951799	0.00835842830062187
"363"	"MT-4_1"	"MT-4_1"	230	15	15	1	0.0572760572760573	0	0.0537067465082517	0.0608453680438628
"364"	"MT-4_1"	"MT-4_2"	230	20	4	0.2	0.00679320679320679	0	0.00561018686984044	0.00797622671657315
"365"	"MT-4_2"	"MT-2_1"	230	28	0	0	0.00346082488939632	0.753971954201974	0.00277592225478474	0.00414572752400789
"366"	"MT-4_2"	"MT-2_2"	230	27	2	0.0740740740740741	0.00484700484700485	2.1381546844168e-07	0.00401920660211632	0.00567480309189337
"367"	"MT-4_2"	"MT-4_1"	230	20	4	0.2	0.00699300699300699	0	0.00584758538040143	0.00813842860561256
"368"	"MT-4_2"	"MT-4_2"	230	9	9	1	0.0378510378510379	0	0.0339111950545531	0.0417908806475226
"369"	"MT-2_1"	"MT-2_1"	240	21	21	1	0.0711669283097855	0	0.0679719240834105	0.0743619325361604
"370"	"MT-2_1"	"MT-2_2"	240	41	2	0.0487804878048781	0.00621329889622572	0.000309087533674424	0.00548145548829642	0.00694514230415503
"371"	"MT-2_1"	"MT-4_1"	240	37	0	0	0.00650700650700651	0.61941989539837	0.00569442302675433	0.00731958998725869
"372"	"MT-2_1"	"MT-4_2"	240	29	0	0	0.00423714216817665	0.722676389552339	0.00349661080289283	0.00497767353346047
"373"	"MT-2_2"	"MT-2_1"	240	41	2	0.0487804878048781	0.00755342218756853	0.00119092512307861	0.0067644632152551	0.00834238115988196
"374"	"MT-2_2"	"MT-2_2"	240	22	22	1	0.0661611116156571	0	0.0629364562098032	0.0693857670215109
"375"	"MT-2_2"	"MT-4_1"	240	35	3	0.0857142857142857	0.00804909376337948	3.15763608371711e-07	0.0071071156545906	0.00899107187216835
"376"	"MT-2_2"	"MT-4_2"	240	28	2	0.0714285714285714	0.00510204081632653	4.13696771062178e-07	0.00428944344254095	0.00591463819011211
"377"	"MT-4_1"	"MT-2_1"	240	37	0	0	0.00580500580500581	0.633417372455084	0.00505006666584751	0.0065599449441641
"378"	"MT-4_1"	"MT-2_2"	240	35	3	0.0857142857142857	0.00702154987869274	2.09366715075987e-08	0.00615061134360739	0.00789248841377809
"379"	"MT-4_1"	"MT-4_1"	240	16	16	1	0.0681818181818182	0	0.0645109632591355	0.0718526731045009
"380"	"MT-4_1"	"MT-4_2"	240	20	4	0.2	0.00664335664335664	0	0.00553675802836303	0.00774995525835026
"381"	"MT-4_2"	"MT-2_1"	240	29	0	0	0.00389265906507286	0.731510024836971	0.00318900298638545	0.00459631514376026
"382"	"MT-4_2"	"MT-2_2"	240	28	2	0.0714285714285714	0.00560154131582703	2.3380454841071e-06	0.00473685869122442	0.00646622394042964
"383"	"MT-4_2"	"MT-4_1"	240	20	4	0.2	0.00584415584415584	0	0.00480018285937832	0.00688812882893337
"384"	"MT-4_2"	"MT-4_2"	240	8	8	1	0.0285964035964036	0	0.0249714419258818	0.0322213652669254
"385"	"MT-2_1"	"MT-2_1"	250	23	23	1	0.0704512878425922	0	0.0672290737769072	0.0736735019082772
"386"	"MT-2_1"	"MT-2_2"	250	41	2	0.0487804878048781	0.00584781072585951	0.000277662148460589	0.00511531471838439	0.00658030673333463
"387"	"MT-2_1"	"MT-4_1"	250	39	0	0	0.0064550833781603	0.593594813867277	0.00570481711563862	0.00720534964068198
"388"	"MT-2_1"	"MT-4_2"	250	31	0	0	0.0030614546743579	0.751715300774296	0.00246127952884822	0.00366162981986758
"389"	"MT-2_2"	"MT-2_1"	250	41	2	0.0487804878048781	0.00621329889622572	0.00071529211029131	0.00543302586848604	0.00699357192396541
"390"	"MT-2_2"	"MT-2_2"	250	20	20	1	0.0607892107892108	0	0.0576611809947214	0.0639172405837002
"391"	"MT-2_2"	"MT-4_1"	250	33	3	0.0909090909090909	0.00781037144673508	3.12073815678104e-08	0.0068791112698945	0.00874163162357566
"392"	"MT-2_2"	"MT-4_2"	250	26	2	0.0769230769230769	0.00526396680242834	1.57474015605175e-07	0.00441635122369538	0.00611158238116131
"393"	"MT-4_1"	"MT-2_1"	250	39	0	0	0.00655754501908348	0.595865634568254	0.00579065796104327	0.00732443207712369
"394"	"MT-4_1"	"MT-2_2"	250	33	3	0.0909090909090909	0.0075681893863712	1.92012077349091e-08	0.00664826435518193	0.00848811441756048
"395"	"MT-4_1"	"MT-4_1"	250	16	16	1	0.0563186813186813	0	0.0527802240650025	0.0598571385723602
"396"	"MT-4_1"	"MT-4_2"	250	20	4	0.2	0.00809190809190809	0	0.00684454637463282	0.00933926980918336
"397"	"MT-4_2"	"MT-2_1"	250	31	0	0	0.0040604556733589	0.720899359349265	0.00335551763380804	0.00476539371290976
"398"	"MT-4_2"	"MT-2_2"	250	26	2	0.0769230769230769	0.00607085222469838	1.8295892316722e-06	0.00514983957976069	0.00699186486963607
"399"	"MT-4_2"	"MT-4_1"	250	20	4	0.2	0.00674325674325674	0	0.00563031227026221	0.00785620121625128
"400"	"MT-4_2"	"MT-4_2"	250	8	8	1	0.0314685314685315	0	0.0274958765089367	0.0354411864281262
"401"	"MT-2_1"	"MT-2_1"	260	24	24	1	0.0626873126873127	0	0.0597246553543028	0.0656499700203225
"402"	"MT-2_1"	"MT-2_2"	260	44	1	0.0227272727272727	0.00708382526564345	0.210951891569309	0.00630820572407706	0.00785944480720984
"403"	"MT-2_1"	"MT-4_1"	260	41	0	0	0.00706610462708024	0.596839931412353	0.00623754796227297	0.0078946612918875
"404"	"MT-2_1"	"MT-4_2"	260	32	0	0	0.00474525474525475	0.6899786055173	0.00400740178912873	0.00548310770138076
"405"	"MT-2_2"	"MT-2_1"	260	44	1	0.0227272727272727	0.0063345745163927	0.166072877444056	0.00560043497792765	0.00706871405485774
"406"	"MT-2_2"	"MT-2_2"	260	21	21	1	0.0660767803624946	0	0.0629210788656929	0.0692324818592965
"407"	"MT-2_2"	"MT-4_1"	260	35	3	0.0857142857142857	0.00893392321963751	9.72444348823487e-07	0.00796147795008772	0.00990636848918729
"408"	"MT-2_2"	"MT-4_2"	260	27	2	0.0740740740740741	0.00543900543900544	5.75821857307091e-07	0.004587462584905	0.00629054829310588
"409"	"MT-4_1"	"MT-2_1"	260	41	0	0	0.0076752515776906	0.554770119398601	0.00686924968321371	0.0084812534721675
"410"	"MT-4_1"	"MT-2_2"	260	35	3	0.0857142857142857	0.00782075067789353	1.8104319421397e-07	0.00689483913363508	0.00874666222215199
"411"	"MT-4_1"	"MT-4_1"	260	17	17	1	0.0588235294117647	0	0.0553316773981282	0.0623153814254013
"412"	"MT-4_1"	"MT-4_2"	260	21	4	0.19047619047619	0.00784929356357928	0	0.00666862202659892	0.00902996510055963
"413"	"MT-4_2"	"MT-2_1"	260	32	0	0	0.00433941058941059	0.710248375770242	0.00361497029354411	0.00506385088527707
"414"	"MT-4_2"	"MT-2_2"	260	27	2	0.0740740740740741	0.00447700447700448	6.09029719988996e-08	0.00368000337418221	0.00527400557982674
"415"	"MT-4_2"	"MT-4_1"	260	21	4	0.19047619047619	0.00794443651586509	0	0.00677364512507527	0.0091152279066549
"416"	"MT-4_2"	"MT-4_2"	260	8	8	1	0.0268481518481518	0	0.0233052893367296	0.0303910143595741
"417"	"MT-2_1"	"MT-2_1"	270	26	26	1	0.0763851533082302	0	0.0732749905634624	0.079495316052998
"418"	"MT-2_1"	"MT-2_2"	270	47	3	0.0638297872340425	0.00714179437583693	3.42511570883275e-06	0.0063846126220806	0.00789897612959326
"419"	"MT-2_1"	"MT-4_1"	270	43	1	0.0232558139534884	0.00752735636456567	0.214700354439873	0.00674110577291488	0.00831360695621645
"420"	"MT-2_1"	"MT-4_2"	270	33	1	0.0303030303030303	0.00457118638936821	0.0295224677631916	0.00383788675244259	0.00530448602629383
"421"	"MT-2_2"	"MT-2_1"	270	47	3	0.0638297872340425	0.00737560312028397	5.47530829475562e-06	0.00660531638702768	0.00814588985354026
"422"	"MT-2_2"	"MT-2_2"	270	24	24	1	0.0715534465534465	0	0.0685120766099603	0.0745948164969328
"423"	"MT-2_2"	"MT-4_1"	270	39	3	0.0769230769230769	0.00876047029893184	6.0435735445008e-06	0.00782614493772296	0.00969479566014072
"424"	"MT-2_2"	"MT-4_2"	270	30	2	0.0666666666666667	0.00489510489510489	4.75516090947536e-07	0.0041343140500579	0.00565589574015189
"425"	"MT-4_1"	"MT-2_1"	270	43	1	0.0232558139534884	0.00792231024789164	0.242932710837436	0.00710784667342933	0.00873677382235396
"426"	"MT-4_1"	"MT-2_2"	270	39	3	0.0769230769230769	0.00901662440123979	6.36281214583256e-06	0.00808356279620446	0.00994968600627511
"427"	"MT-4_1"	"MT-4_1"	270	18	18	1	0.0582195582195582	0	0.0550507771239108	0.0613883393152056
"428"	"MT-4_1"	"MT-4_2"	270	22	4	0.181818181818182	0.00762873490146217	0	0.0065159175004502	0.00874155230247414
"429"	"MT-4_2"	"MT-2_1"	270	33	1	0.0303030303030303	0.00423818605636787	0.0180932940975755	0.00355424420725104	0.00492212790548471
"430"	"MT-4_2"	"MT-2_2"	270	30	2	0.0666666666666667	0.00536130536130536	3.4828541570775e-06	0.00454183996705848	0.00618077075555224
"431"	"MT-4_2"	"MT-4_1"	270	22	4	0.181818181818182	0.00781037144673508	0	0.00666711041099998	0.00895363248247019
"432"	"MT-4_2"	"MT-4_2"	270	8	8	1	0.0284715284715285	0	0.0249181054843753	0.0320249514586816
"433"	"MT-2_1"	"MT-2_1"	280	28	28	1	0.0690381047523905	0	0.0661460969623236	0.0719301125424573
"434"	"MT-2_1"	"MT-2_2"	280	50	3	0.06	0.00911088911088911	0.00011286520544429	0.00829342670603878	0.00992835151573944
"435"	"MT-2_1"	"MT-4_1"	280	45	1	0.0222222222222222	0.00945720945720946	0.361763267206811	0.00858909198124131	0.0103253269331776
"436"	"MT-2_1"	"MT-4_2"	280	36	1	0.0277777777777778	0.00593850593850594	0.0953737050170607	0.00512628317976032	0.00675072869725155
"437"	"MT-2_2"	"MT-2_1"	280	50	3	0.06	0.00955044955044955	0.000163412607727453	0.00872040381724528	0.0103804952836538
"438"	"MT-2_2"	"MT-2_2"	280	25	25	1	0.0684115884115884	0	0.0654824094738625	0.0713407673493143
"439"	"MT-2_2"	"MT-4_1"	280	40	3	0.075	0.00956543456543456	1.30339188157969e-05	0.00863448944107314	0.010496379689796
"440"	"MT-2_2"	"MT-4_2"	280	32	2	0.0625	0.00671203796203796	6.78528933555356e-05	0.00584345402800756	0.00758062189606836
"441"	"MT-4_1"	"MT-2_1"	280	45	1	0.0222222222222222	0.00881340881340881	0.334897834567656	0.00795095220151843	0.0096758654252992
"442"	"MT-4_1"	"MT-2_2"	280	40	3	0.075	0.010014985014985	5.84908617213831e-05	0.0090120520330632	0.0110179179969068
"443"	"MT-4_1"	"MT-4_1"	280	18	18	1	0.0566100566100566	0	0.0533472344063102	0.0598728788138031
