"Var1"	"Var2"	"passage"	"total_unique"	"shared"	"pct_shared"	"expected_pct_shared"	"p.val"	"CI_lower"	"CI_upper"
"167"	"MT-2_2"	"MT-4_1"	"110"	"18"	"2"	"0.111111111111111"	"0.00205350205350205"	"0"	"0.00135042962966602"	"0.00275657447733809"
"168"	"MT-2_2"	"MT-4_2"	"110"	"19"	"4"	"0.210526315789474"	"0.00304958199695042"	"0"	"0.00228652633744408"	"0.00381263765645676"
"169"	"MT-4_1"	"MT-2_1"	"110"	"20"	"0"	"0"	"0.00194805194805195"	"0.840506053470774"	"0.00134766696715605"	"0.00254843692894785"
"170"	"MT-4_1"	"MT-2_2"	"110"	"18"	"2"	"0.111111111111111"	"0.00172050172050172"	"0"	"0.00112328193859927"	"0.00231772150240417"
"171"	"MT-4_1"	"MT-4_1"	"110"	"5"	"5"	"1"	"0.0257742257742258"	"0"	"0.0214347779560851"	"0.0301136735923664"
"172"	"MT-4_1"	"MT-4_2"	"110"	"10"	"3"	"0.3"	"0.0041958041958042"	"0"	"0.00292110572461663"	"0.00547050266699176"
"173"	"MT-4_2"	"MT-2_1"	"110"	"21"	"2"	"0.0952380952380952"	"0.00294943152086009"	"7.54951656745106e-15"	"0.00221306732425323"	"0.00368579571746695"
"174"	"MT-4_2"	"MT-2_2"	"110"	"19"	"4"	"0.210526315789474"	"0.00283926599716073"	"0"	"0.00210143271057357"	"0.00357709928374789"
"175"	"MT-4_2"	"MT-4_1"	"110"	"10"	"3"	"0.3"	"0.0020979020979021"	"0"	"0.00120857267516168"	"0.00298723152064252"
"176"	"MT-4_2"	"MT-4_2"	"110"	"8"	"8"	"1"	"0.0310939060939061"	"0"	"0.0273995543551991"	"0.0347882578326131"
"177"	"MT-2_1"	"MT-2_1"	"120"	"18"	"18"	"1"	"0.0581085581085581"	"0"	"0.0548325771671287"	"0.0613845390499875"
"178"	"MT-2_1"	"MT-2_2"	"120"	"31"	"2"	"0.0645161290322581"	"0.00476942412426283"	"2.04609058718219e-06"	"0.00398908127388807"	"0.0055497669746376"
"179"	"MT-2_1"	"MT-4_1"	"120"	"24"	"2"	"0.0833333333333333"	"0.00253912753912754"	"4.66293670342566e-15"	"0.00189937093241169"	"0.00317888414584339"
"180"	"MT-2_1"	"MT-4_2"	"120"	"23"	"4"	"0.173913043478261"	"0.00225861095426313"	"0"	"0.00165985903623584"	"0.00285736287229042"
"181"	"MT-2_2"	"MT-2_1"	"120"	"31"	"2"	"0.0645161290322581"	"0.00402822983468145"	"9.39101514330076e-08"	"0.0033254223546598"	"0.0047310373147031"
"182"	"MT-2_2"	"MT-2_2"	"120"	"15"	"15"	"1"	"0.0492840492840493"	"0"	"0.0459582186846679"	"0.0526098798834307"
"183"	"MT-2_2"	"MT-4_1"	"120"	"20"	"3"	"0.15"	"0.002997002997003"	"0"	"0.00223482147232398"	"0.00375918452168202"
