"Var1"	"Var2"	"passage"	"total_unique"	"shared"	"pct_shared"	"expected_pct_shared"	"p.val"	"CI_lower"	"CI_upper"
"119"	"MT-2_2"	"MT-4_1"	80	2	0	0	0	NA	NA	NA
"120"	"MT-2_2"	"MT-4_2"	80	2	0	0	0	NA	NA	NA
"121"	"MT-4_1"	"MT-2_1"	80	2	0	0	0	NA	NA	NA
"122"	"MT-4_1"	"MT-2_2"	80	2	0	0	0	NA	NA	NA
"123"	"MT-4_1"	"MT-4_1"	80	0	0	NA	NA	NA	NA	NA
"124"	"MT-4_1"	"MT-4_2"	80	0	0	NA	NA	NA	NA	NA
"125"	"MT-4_2"	"MT-2_1"	80	2	0	0	0	NA	NA	NA
"126"	"MT-4_2"	"MT-2_2"	80	2	0	0	0	NA	NA	NA
"127"	"MT-4_2"	"MT-4_1"	80	0	0	NA	NA	NA	NA	NA
"128"	"MT-4_2"	"MT-4_2"	80	0	0	NA	NA	NA	NA	NA
"129"	"MT-2_1"	"MT-2_1"	90	2	2	1	0.0294705294705295	6.66133814775094e-16	0.0220327069652923	0.0369083519757667
"130"	"MT-2_1"	"MT-2_2"	90	4	0	0	0.000749250749250749	0.956298025635885	-9.87688355501049e-05	0.0015972703340516
"131"	"MT-2_1"	"MT-4_1"	90	2	0	0	0	NA	NA	NA
"132"	"MT-2_1"	"MT-4_2"	90	2	0	0	0	NA	NA	NA
"133"	"MT-2_2"	"MT-2_1"	90	4	0	0	0.00124875124875125	0.943543301911741	0.000155060205037417	0.00234244229246508
"134"	"MT-2_2"	"MT-2_2"	90	2	2	1	0.0244755244755245	0	0.0177808957886391	0.0311701531624099
"135"	"MT-2_2"	"MT-4_1"	90	2	0	0	0	NA	NA	NA
"136"	"MT-2_2"	"MT-4_2"	90	2	0	0	0	NA	NA	NA
"137"	"MT-4_1"	"MT-2_1"	90	2	0	0	0	NA	NA	NA
"138"	"MT-4_1"	"MT-2_2"	90	2	0	0	0	NA	NA	NA
"139"	"MT-4_1"	"MT-4_1"	90	0	0	NA	NA	NA	NA	NA
"140"	"MT-4_1"	"MT-4_2"	90	0	0	NA	NA	NA	NA	NA
"141"	"MT-4_2"	"MT-2_1"	90	2	0	0	0	NA	NA	NA
"142"	"MT-4_2"	"MT-2_2"	90	2	0	0	0	NA	NA	NA
"143"	"MT-4_2"	"MT-4_1"	90	0	0	NA	NA	NA	NA	NA
"144"	"MT-4_2"	"MT-4_2"	90	0	0	NA	NA	NA	NA	NA
"145"	"MT-2_1"	"MT-2_1"	100	2	2	1	0.0334665334665335	1.06581410364015e-14	0.0257126223310636	0.0412204446020033
"146"	"MT-2_1"	"MT-2_2"	100	4	0	0	0.0004995004995005	0.964329390446898	-0.000193251401533228	0.00119225240053423
"147"	"MT-2_1"	"MT-4_1"	100	2	0	0	0	NA	NA	NA
"148"	"MT-2_1"	"MT-4_2"	100	2	0	0	0	NA	NA	NA
"149"	"MT-2_2"	"MT-2_1"	100	4	0	0	0.000749250749250749	0.956298025635885	-9.87688355501049e-05	0.0015972703340516
"150"	"MT-2_2"	"MT-2_2"	100	2	2	1	0.021978021978022	0	0.0156175068910969	0.028338537064947
"151"	"MT-2_2"	"MT-4_1"	100	2	0	0	0	NA	NA	NA
"152"	"MT-2_2"	"MT-4_2"	100	2	0	0	0	NA	NA	NA
"153"	"MT-4_1"	"MT-2_1"	100	2	0	0	0	NA	NA	NA
"154"	"MT-4_1"	"MT-2_2"	100	2	0	0	0	NA	NA	NA
"155"	"MT-4_1"	"MT-4_1"	100	0	0	NA	NA	NA	NA	NA
"156"	"MT-4_1"	"MT-4_2"	100	0	0	NA	NA	NA	NA	NA
"157"	"MT-4_2"	"MT-2_1"	100	2	0	0	0	NA	NA	NA
"158"	"MT-4_2"	"MT-2_2"	100	2	0	0	0	NA	NA	NA
"159"	"MT-4_2"	"MT-4_1"	100	0	0	NA	NA	NA	NA	NA
"160"	"MT-4_2"	"MT-4_2"	100	0	0	NA	NA	NA	NA	NA
"161"	"MT-2_1"	"MT-2_1"	110	2	2	1	0.026973026973027	0	0.0198277222453377	0.0341183317007163
"162"	"MT-2_1"	"MT-2_2"	110	4	0	0	0.0004995004995005	0.964329390446898	-0.000193251401533228	0.00119225240053423
"163"	"MT-2_1"	"MT-4_1"	110	2	0	0	0	NA	NA	NA
"164"	"MT-2_1"	"MT-4_2"	110	2	0	0	0	NA	NA	NA
